OrderID,DateKey,CustomerID,ProductID,SellerID,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus
ORD0074029,20240224,CUST015117,P00037,SELL00163,4,133.55,0.0,42.74,14.06,534.2,0.0,534.2,591.0,Amazon Pay,Delivered
ORD0074030,20240803,CUST002951,P00014,SELL01758,3,197.43,0.0,0.0,0.71,592.29,0.0,592.29,593.0,Credit Card,Delivered
ORD0074031,20210717,CUST027066,P00007,SELL00913,2,217.77,0.0,21.78,11.22,435.54,0.0,435.54,468.54,Amazon Pay,Delivered
ORD0074032,20200628,CUST015196,P00013,SELL00407,3,145.06,0.1,31.33,5.12,435.18,43.52,391.66,428.11,Debit Card,Delivered
ORD0074033,20210627,CUST049735,P00001,SELL00855,2,555.25,0.05,126.6,4.88,1110.5,55.53,1054.97,1186.46,Credit Card,Delivered
ORD0074034,20211226,CUST014025,P00020,SELL00870,1,20.08,0.15,0.85,7.62,20.08,3.01,17.07,25.54,Credit Card,Shipped
ORD0074035,20220215,CUST022233,P00040,SELL00715,5,190.25,0.05,72.3,5.99,951.25,47.56,903.69,981.98,Credit Card,Delivered
ORD0074036,20221106,CUST038718,P00031,SELL01265,3,427.4,0.0,230.8,4.69,1282.2,0.0,1282.2,1517.69,Credit Card,Delivered
ORD0074037,20200505,CUST014889,P00029,SELL00180,2,94.92,0.0,9.49,14.4,189.84,0.0,189.84,213.73,Debit Card,Delivered
ORD0074038,20200322,CUST036780,P00040,SELL00605,5,441.86,0.05,251.86,12.48,2209.3,110.47,2098.8300000000004,2363.18,Debit Card,Delivered
ORD0074039,20221129,CUST012296,P00046,SELL00748,4,63.13,0.15,17.17,12.94,252.52,37.88,214.64,244.75,Credit Card,Pending
ORD0074040,20240627,CUST040199,P00024,SELL01363,3,433.11,0.0,233.88,3.02,1299.33,0.0,1299.33,1536.23,Amazon Pay,Shipped
ORD0074041,20230527,CUST008006,P00013,SELL01890,3,149.33,0.05,51.07,5.97,447.99,22.4,425.59,482.63,Credit Card,Delivered
ORD0074042,20220828,CUST027803,P00040,SELL01437,5,77.23,0.0,19.31,4.18,386.15,0.0,386.15,409.64,Debit Card,Delivered
ORD0074043,20230420,CUST017236,P00036,SELL01987,2,445.8,0.0,106.99,10.48,891.6,0.0,891.6,1009.07,Credit Card,Delivered
ORD0074044,20210313,CUST025347,P00044,SELL01160,1,332.36,0.1,23.93,6.4,332.36,33.24,299.12,329.45,UPI,Shipped
ORD0074045,20240818,CUST031989,P00028,SELL01640,3,256.2,0.05,87.62,1.06,768.6,38.43,730.1700000000001,818.85,Debit Card,Delivered
ORD0074046,20220825,CUST036254,P00037,SELL00634,4,258.49,0.0,51.7,3.15,1033.96,0.0,1033.96,1088.81,Amazon Pay,Delivered
ORD0074047,20240909,CUST034782,P00030,SELL01146,1,383.19,0.15,39.09,6.66,383.19,57.48,325.71,371.46,Amazon Pay,Delivered
ORD0074048,20210613,CUST042208,P00010,SELL01117,1,489.07,0.05,83.63,5.38,489.07,24.45,464.62,553.63,Credit Card,Pending
ORD0074049,20240803,CUST035167,P00006,SELL01460,3,495.89,0.0,74.38,13.84,1487.67,0.0,1487.67,1575.89,Credit Card,Delivered
ORD0074050,20230330,CUST024012,P00042,SELL01046,1,170.19,0.1,12.25,2.41,170.19,17.02,153.17,167.83,Amazon Pay,Delivered
ORD0074051,20241015,CUST028980,P00047,SELL01305,5,557.31,0.15,284.23,3.59,2786.55,417.98,2368.57,2656.39,UPI,Delivered
ORD0074052,20220722,CUST001564,P00023,SELL00996,2,330.24,0.0,33.02,14.32,660.48,0.0,660.48,707.82,Credit Card,Delivered
ORD0074053,20220103,CUST009806,P00035,SELL01757,2,192.21,0.05,65.74,0.46,384.42,19.22,365.2000000000001,431.4,Credit Card,Delivered
ORD0074054,20241202,CUST038256,P00030,SELL01785,1,448.96,0.2,43.1,14.82,448.96,89.79,359.17,417.09,Credit Card,Delivered
ORD0074055,20210710,CUST008392,P00030,SELL00882,2,231.54,0.3,16.21,2.44,463.08,138.92,324.16,342.81,UPI,Pending
ORD0074056,20230425,CUST013264,P00039,SELL01172,3,482.12,0.2,92.57,2.72,1446.36,289.27,1157.09,1252.38,Credit Card,Shipped
ORD0074057,20231009,CUST035642,P00035,SELL01016,3,540.42,0.05,123.22,8.81,1621.26,81.06,1540.2,1672.23,UPI,Pending
ORD0074058,20231030,CUST020337,P00042,SELL01721,3,596.81,0.05,204.11,6.46,1790.43,89.52,1700.91,1911.48,Amazon Pay,Delivered
ORD0074059,20240130,CUST008129,P00050,SELL01057,4,562.17,0.2,0.0,1.04,2248.68,449.74,1798.9399999999998,1799.98,Amazon Pay,Returned
ORD0074060,20200828,CUST046775,P00004,SELL01684,4,366.27,0.05,250.53,8.8,1465.08,73.25,1391.83,1651.16,Amazon Pay,Delivered
ORD0074061,20241026,CUST018245,P00023,SELL00300,1,404.79,0.05,19.23,12.79,404.79,20.24,384.55,416.57,Net Banking,Delivered
ORD0074062,20201129,CUST025303,P00041,SELL01113,3,26.29,0.0,6.31,10.37,78.87,0.0,78.87,95.55,Debit Card,Delivered
ORD0074063,20200217,CUST049340,P00022,SELL00517,3,347.35,0.0,52.1,13.66,1042.05,0.0,1042.05,1107.81,Credit Card,Delivered
ORD0074064,20230208,CUST008338,P00023,SELL00006,5,253.7,0.0,63.42,4.13,1268.5,0.0,1268.5,1336.05,Credit Card,Delivered
ORD0074065,20240606,CUST020771,P00018,SELL01081,3,146.11,0.05,33.31,0.29,438.33,21.92,416.41,450.01,Debit Card,Cancelled
ORD0074066,20230201,CUST040388,P00042,SELL01966,1,319.73,0.2,12.79,8.19,319.73,63.95,255.78000000000003,276.76,Amazon Pay,Delivered
ORD0074067,20210407,CUST002805,P00015,SELL01171,1,482.36,0.3,16.88,13.34,482.36,144.71,337.65,367.87,Amazon Pay,Pending
ORD0074068,20230102,CUST010333,P00010,SELL01681,5,578.92,0.0,347.35,3.19,2894.6,0.0,2894.6,3245.14,Credit Card,Delivered
ORD0074069,20240509,CUST040663,P00002,SELL01359,3,295.25,0.0,44.29,1.55,885.75,0.0,885.75,931.59,Credit Card,Delivered
ORD0074070,20201112,CUST028357,P00004,SELL01897,2,310.88,0.05,29.53,13.92,621.76,31.09,590.67,634.12,UPI,Shipped
ORD0074071,20200102,CUST048112,P00046,SELL01136,5,589.59,0.25,176.88,14.56,2947.95,736.99,2210.96,2402.4,Credit Card,Delivered
ORD0074072,20241112,CUST038720,P00013,SELL01386,2,342.68,0.0,34.27,0.99,685.36,0.0,685.36,720.62,Credit Card,Delivered
ORD0074073,20210106,CUST002817,P00011,SELL01062,4,137.83,0.15,37.49,1.34,551.32,82.7,468.62000000000006,507.45,Net Banking,Delivered
ORD0074074,20241128,CUST044843,P00024,SELL01323,2,185.98,0.05,17.67,3.09,371.96,18.6,353.36,374.12,Amazon Pay,Returned
ORD0074075,20240201,CUST015713,P00026,SELL00875,3,206.75,0.1,100.48,10.95,620.25,62.03,558.22,669.66,Credit Card,Shipped
ORD0074076,20221030,CUST004521,P00023,SELL00652,1,124.32,0.0,9.95,11.75,124.32,0.0,124.32,146.02,Amazon Pay,Delivered
ORD0074077,20210810,CUST003954,P00016,SELL00448,2,338.82,0.15,28.8,6.54,677.64,101.65,575.99,611.33,UPI,Delivered
ORD0074078,20210226,CUST031740,P00034,SELL01567,3,593.91,0.25,240.53,3.33,1781.73,445.43,1336.3,1580.16,Net Banking,Delivered
ORD0074079,20230705,CUST018528,P00023,SELL00845,4,403.33,0.3,90.35,5.96,1613.32,484.0,1129.32,1225.63,Net Banking,Delivered
ORD0074080,20240714,CUST021096,P00022,SELL00253,4,67.9,0.0,13.58,14.84,271.6,0.0,271.6,300.02,Credit Card,Delivered
ORD0074081,20220412,CUST014610,P00043,SELL01973,4,262.92,0.25,39.44,2.77,1051.68,262.92,788.76,830.97,UPI,Delivered
ORD0074082,20220819,CUST040200,P00050,SELL00152,4,139.45,0.25,33.47,4.78,557.8,139.45,418.35,456.6,Credit Card,Delivered
ORD0074083,20211227,CUST039421,P00011,SELL00414,2,502.33,0.1,72.34,4.43,1004.66,100.47,904.19,980.96,Credit Card,Shipped
ORD0074084,20210420,CUST028697,P00032,SELL01083,5,412.02,0.25,123.61,10.95,2060.1,515.02,1545.08,1679.63,Amazon Pay,Delivered
ORD0074085,20200901,CUST001869,P00021,SELL01981,5,83.74,0.2,26.8,13.78,418.7,83.74,334.96,375.54,Debit Card,Pending
ORD0074086,20230922,CUST038550,P00032,SELL00507,1,449.73,0.15,19.11,7.27,449.73,67.46,382.27,408.65,UPI,Delivered
ORD0074087,20211122,CUST003527,P00050,SELL01467,2,326.2,0.2,62.63,1.9,652.4,130.48,521.92,586.45,Amazon Pay,Shipped
ORD0074088,20210502,CUST008672,P00030,SELL00392,4,329.57,0.05,62.62,7.81,1318.28,65.91,1252.37,1322.8,UPI,Cancelled
ORD0074089,20220502,CUST004416,P00013,SELL00303,3,9.44,0.0,0.0,5.83,28.32,0.0,28.32,34.15,Amazon Pay,Delivered
ORD0074090,20230101,CUST017599,P00030,SELL00564,5,513.1,0.15,109.03,10.59,2565.5,384.82,2180.68,2300.3,UPI,Returned
ORD0074091,20241010,CUST013342,P00035,SELL00521,1,160.24,0.0,12.82,9.9,160.24,0.0,160.24,182.96,Credit Card,Delivered
ORD0074092,20220122,CUST014020,P00034,SELL01438,5,558.61,0.2,268.13,0.36,2793.05,558.61,2234.44,2502.93,Debit Card,Delivered
ORD0074093,20240904,CUST000292,P00031,SELL00182,1,465.21,0.1,20.93,2.24,465.21,46.52,418.69,441.86,Debit Card,Shipped
ORD0074094,20220716,CUST043923,P00019,SELL00477,2,33.46,0.0,3.35,1.54,66.92,0.0,66.92,71.81,Credit Card,Cancelled
ORD0074095,20221025,CUST027930,P00047,SELL01853,3,335.15,0.0,50.27,13.7,1005.45,0.0,1005.45,1069.42,Credit Card,Delivered
ORD0074096,20240125,CUST031310,P00034,SELL01988,1,266.85,0.1,19.21,13.68,266.85,26.68,240.17,273.06,Amazon Pay,Pending
ORD0074097,20231021,CUST037007,P00029,SELL00294,5,493.74,0.0,0.0,10.4,2468.7,0.0,2468.7,2479.1,Credit Card,Delivered
ORD0074098,20240227,CUST026659,P00048,SELL00595,4,429.76,0.0,206.28,12.34,1719.04,0.0,1719.04,1937.66,Credit Card,Delivered
ORD0074099,20200804,CUST014540,P00012,SELL00049,3,409.22,0.05,139.95,5.83,1227.66,61.38,1166.28,1312.06,Amazon Pay,Delivered
ORD0074100,20230522,CUST009348,P00013,SELL01751,4,480.94,0.1,86.57,11.6,1923.76,192.38,1731.38,1829.55,Debit Card,Shipped
ORD0074101,20220816,CUST001011,P00015,SELL00296,4,342.45,0.0,68.49,1.13,1369.8,0.0,1369.8,1439.42,Credit Card,Delivered
ORD0074102,20230910,CUST009292,P00028,SELL01712,3,137.44,0.0,32.99,1.66,412.32,0.0,412.32,446.97,UPI,Delivered
ORD0074103,20201105,CUST031008,P00023,SELL00581,2,492.81,0.05,112.36,10.32,985.62,49.28,936.34,1059.02,Net Banking,Returned
ORD0074104,20200207,CUST009600,P00019,SELL01432,2,147.49,0.0,14.75,11.24,294.98,0.0,294.98,320.97,Credit Card,Delivered
ORD0074105,20220623,CUST027745,P00026,SELL00641,5,426.88,0.2,0.0,4.34,2134.4,426.88,1707.52,1711.86,Debit Card,Delivered
ORD0074106,20221220,CUST038745,P00025,SELL01388,2,350.26,0.0,84.06,0.07,700.52,0.0,700.52,784.65,Credit Card,Delivered
ORD0074107,20230123,CUST030763,P00025,SELL01693,2,56.88,0.05,5.4,0.59,113.76,5.69,108.07,114.06,Debit Card,Delivered
ORD0074108,20200820,CUST029995,P00021,SELL00584,4,97.12,0.1,17.48,3.7,388.48,38.85,349.63,370.81,UPI,Shipped
ORD0074109,20241217,CUST013032,P00013,SELL01970,5,219.17,0.05,83.28,14.44,1095.85,54.79,1041.06,1138.78,UPI,Delivered
ORD0074110,20240420,CUST021312,P00033,SELL00724,1,277.21,0.1,12.47,14.02,277.21,27.72,249.49,275.98,Credit Card,Delivered
ORD0074111,20210527,CUST031121,P00039,SELL00726,2,464.09,0.15,39.45,0.98,928.18,139.23,788.9499999999999,829.38,Debit Card,Delivered
ORD0074112,20200529,CUST009642,P00042,SELL00125,4,265.24,0.0,53.05,7.41,1060.96,0.0,1060.96,1121.42,Amazon Pay,Returned
ORD0074113,20240203,CUST014314,P00003,SELL00358,3,325.7,0.05,74.26,14.68,977.1,48.86,928.24,1017.18,Debit Card,Delivered
ORD0074114,20200802,CUST002477,P00027,SELL00426,1,263.98,0.2,0.0,2.15,263.98,52.8,211.18,213.33,Net Banking,Shipped
ORD0074115,20210202,CUST005711,P00026,SELL00953,5,549.9,0.05,130.6,14.09,2749.5,137.48,2612.02,2756.72,UPI,Delivered
ORD0074116,20240430,CUST016715,P00026,SELL01674,3,321.11,0.05,45.76,9.98,963.33,48.17,915.16,970.9,Credit Card,Delivered
ORD0074117,20240519,CUST047602,P00008,SELL00680,4,369.98,0.2,59.2,10.16,1479.92,295.98,1183.94,1253.3,Debit Card,Delivered
ORD0074118,20221026,CUST032016,P00038,SELL01895,5,358.89,0.05,136.38,1.6,1794.45,89.72,1704.73,1842.71,Credit Card,Delivered
ORD0074119,20230109,CUST036138,P00030,SELL01549,1,211.51,0.05,10.05,7.04,211.51,10.58,200.93,218.02,UPI,Delivered
ORD0074120,20200707,CUST020354,P00035,SELL01196,5,247.3,0.05,0.0,13.57,1236.5,61.82,1174.68,1188.24,Amazon Pay,Delivered
ORD0074121,20240813,CUST026459,P00023,SELL01432,5,73.41,0.05,17.43,8.6,367.05,18.35,348.7,374.73,Debit Card,Delivered
ORD0074122,20211021,CUST041651,P00011,SELL00727,1,96.33,0.0,11.56,6.54,96.33,0.0,96.33,114.43,Debit Card,Delivered
ORD0074123,20200128,CUST027922,P00025,SELL00244,4,396.3,0.05,75.3,9.3,1585.2,79.26,1505.94,1590.54,Credit Card,Delivered
ORD0074124,20211107,CUST014061,P00045,SELL00640,5,465.36,0.15,98.89,8.56,2326.8,349.02,1977.78,2085.23,UPI,Delivered
ORD0074125,20200514,CUST014010,P00048,SELL01335,2,290.87,0.3,0.0,1.84,581.74,174.52,407.22,409.06,Credit Card,Delivered
ORD0074126,20241124,CUST013046,P00009,SELL00430,2,453.76,0.0,108.9,0.3,907.52,0.0,907.52,1016.72,Debit Card,Delivered
ORD0074127,20201031,CUST001477,P00014,SELL01482,1,323.09,0.0,25.85,8.93,323.09,0.0,323.09,357.87,UPI,Delivered
ORD0074128,20210509,CUST020097,P00040,SELL00126,1,117.66,0.0,14.12,2.47,117.66,0.0,117.66,134.25,Credit Card,Delivered
ORD0074129,20211224,CUST049469,P00020,SELL00813,5,254.63,0.15,86.57,0.17,1273.15,190.97,1082.18,1168.92,Credit Card,Delivered
ORD0074130,20230727,CUST035471,P00014,SELL01926,2,495.54,0.0,79.29,5.01,991.08,0.0,991.08,1075.38,Debit Card,Delivered
ORD0074131,20230108,CUST034583,P00012,SELL01119,5,90.58,0.3,25.36,8.63,452.9,135.87,317.03,351.02,Credit Card,Delivered
ORD0074132,20241209,CUST030262,P00034,SELL00661,4,198.4,0.0,63.49,1.27,793.6,0.0,793.6,858.36,UPI,Delivered
ORD0074133,20220509,CUST029018,P00036,SELL01085,2,197.09,0.05,29.96,11.4,394.18,19.71,374.47,415.83,Net Banking,Delivered
ORD0074134,20210125,CUST019268,P00043,SELL01828,4,434.03,0.05,82.47,8.92,1736.12,86.81,1649.31,1740.7,Debit Card,Delivered
ORD0074135,20221104,CUST004055,P00035,SELL01717,5,226.75,0.05,129.25,4.3,1133.75,56.69,1077.06,1210.61,UPI,Delivered
ORD0074136,20210821,CUST045695,P00002,SELL00884,5,289.63,0.05,110.06,2.67,1448.15,72.41,1375.74,1488.47,Debit Card,Delivered
ORD0074137,20220707,CUST008412,P00003,SELL01963,5,377.44,0.05,143.43,0.09,1887.2,94.36,1792.84,1936.36,Debit Card,Delivered
ORD0074138,20220610,CUST014447,P00007,SELL00978,3,170.59,0.05,58.34,14.67,511.77,25.59,486.18,559.19,Cash on Delivery,Delivered
ORD0074139,20200810,CUST037035,P00003,SELL01461,5,165.95,0.0,41.49,14.7,829.75,0.0,829.75,885.94,Credit Card,Delivered
ORD0074140,20240614,CUST010317,P00028,SELL01709,2,193.28,0.15,59.14,7.71,386.56,57.98,328.58,395.43,Debit Card,Shipped
ORD0074141,20220407,CUST015888,P00014,SELL00195,5,126.38,0.15,64.45,14.38,631.9,94.78,537.12,615.95,Net Banking,Delivered
ORD0074142,20200922,CUST033034,P00010,SELL01625,4,57.56,0.0,11.51,2.21,230.24,0.0,230.24,243.96,Credit Card,Shipped
ORD0074143,20230905,CUST036907,P00026,SELL00054,3,504.9,0.05,115.12,14.87,1514.7,75.74,1438.96,1568.95,Debit Card,Delivered
ORD0074144,20230203,CUST027438,P00042,SELL00860,5,20.65,0.2,4.13,7.25,103.25,20.65,82.6,93.98,Amazon Pay,Delivered
ORD0074145,20200909,CUST039353,P00020,SELL00514,2,286.35,0.05,43.53,1.77,572.7,28.64,544.0600000000001,589.36,Net Banking,Delivered
ORD0074146,20200717,CUST021120,P00011,SELL00015,2,592.38,0.15,80.56,3.6,1184.76,177.71,1007.05,1091.21,Amazon Pay,Delivered
ORD0074147,20221215,CUST028374,P00023,SELL00859,1,206.73,0.0,10.34,14.24,206.73,0.0,206.73,231.31,Debit Card,Delivered
ORD0074148,20220716,CUST040508,P00016,SELL00719,5,56.16,0.0,33.7,9.84,280.8,0.0,280.8,324.34,Credit Card,Delivered
ORD0074149,20210210,CUST017789,P00039,SELL00591,2,399.37,0.0,143.77,7.92,798.74,0.0,798.74,950.43,Credit Card,Delivered
ORD0074150,20240101,CUST049820,P00010,SELL01008,3,506.0,0.05,72.1,2.39,1518.0,75.9,1442.1,1516.59,Credit Card,Delivered
ORD0074151,20241109,CUST027910,P00020,SELL01658,5,539.06,0.05,307.26,12.8,2695.3,134.77,2560.53,2880.59,Debit Card,Delivered
ORD0074152,20240120,CUST037468,P00030,SELL00868,5,266.21,0.05,151.74,13.97,1331.05,66.55,1264.5,1430.21,UPI,Delivered
ORD0074153,20240209,CUST001581,P00025,SELL00737,4,433.99,0.0,86.8,8.92,1735.96,0.0,1735.96,1831.68,Credit Card,Delivered
ORD0074154,20231002,CUST002281,P00047,SELL01442,2,91.28,0.0,0.0,3.04,182.56,0.0,182.56,185.6,Credit Card,Delivered
ORD0074155,20210430,CUST005108,P00017,SELL00893,4,33.3,0.0,6.66,13.51,133.2,0.0,133.2,153.37,Amazon Pay,Delivered
ORD0074156,20220502,CUST005341,P00012,SELL01943,2,180.83,0.05,27.49,14.74,361.66,18.08,343.58000000000004,385.81,Net Banking,Delivered
ORD0074157,20201228,CUST021062,P00013,SELL01996,1,93.07,0.0,11.17,1.88,93.07,0.0,93.07,106.12,Cash on Delivery,Delivered
ORD0074158,20241019,CUST001281,P00044,SELL01894,2,264.76,0.15,22.5,5.05,529.52,79.43,450.09,477.64,UPI,Delivered
ORD0074159,20200730,CUST001693,P00016,SELL01824,1,380.88,0.0,0.0,13.28,380.88,0.0,380.88,394.16,Credit Card,Shipped
ORD0074160,20211201,CUST046085,P00044,SELL01298,3,497.02,0.05,254.97,1.68,1491.06,74.55,1416.51,1673.16,Credit Card,Delivered
ORD0074161,20220526,CUST021106,P00041,SELL00977,5,473.56,0.0,118.39,2.07,2367.8,0.0,2367.8,2488.26,Amazon Pay,Delivered
ORD0074162,20210905,CUST007929,P00019,SELL01099,4,353.5,0.1,101.81,4.84,1414.0,141.4,1272.6,1379.25,UPI,Delivered
ORD0074163,20220704,CUST024332,P00039,SELL01891,2,550.35,0.0,198.13,6.7,1100.7,0.0,1100.7,1305.53,Debit Card,Delivered
ORD0074164,20231231,CUST049402,P00043,SELL01302,2,506.62,0.0,50.66,6.82,1013.24,0.0,1013.24,1070.72,Amazon Pay,Delivered
ORD0074165,20200522,CUST027016,P00006,SELL00231,5,114.51,0.0,103.06,11.43,572.55,0.0,572.55,687.04,Credit Card,Delivered
ORD0074166,20230801,CUST025451,P00039,SELL00133,5,514.22,0.1,0.0,5.65,2571.1,257.11,2313.99,2319.64,Credit Card,Delivered
ORD0074167,20221229,CUST044103,P00005,SELL00473,4,162.08,0.05,49.27,4.43,648.32,32.42,615.9000000000001,669.6,UPI,Delivered
ORD0074168,20240519,CUST005702,P00001,SELL01803,2,163.01,0.0,26.08,1.51,326.02,0.0,326.02,353.61,UPI,Delivered
ORD0074169,20220815,CUST028096,P00019,SELL00574,1,361.29,0.2,14.45,6.92,361.29,72.26,289.03000000000003,310.4,UPI,Delivered
ORD0074170,20240929,CUST024291,P00011,SELL00989,1,343.86,0.0,0.0,1.27,343.86,0.0,343.86,345.13,Debit Card,Delivered
ORD0074171,20240331,CUST024218,P00048,SELL00110,2,213.97,0.0,34.24,12.32,427.94,0.0,427.94,474.5,Cash on Delivery,Delivered
ORD0074172,20230826,CUST025345,P00033,SELL01914,3,88.42,0.05,30.24,9.41,265.26,13.26,252.0,291.65,Amazon Pay,Delivered
ORD0074173,20220514,CUST006811,P00013,SELL00900,4,199.33,0.1,35.88,7.27,797.32,79.73,717.59,760.74,Credit Card,Delivered
ORD0074174,20230710,CUST034463,P00018,SELL01381,5,582.32,0.05,138.3,5.02,2911.6,145.58,2766.02,2909.34,Debit Card,Delivered
ORD0074175,20200229,CUST042359,P00036,SELL00041,5,116.55,0.1,26.22,4.74,582.75,58.28,524.47,555.44,Credit Card,Delivered
ORD0074176,20210605,CUST009066,P00016,SELL00212,4,225.79,0.1,97.54,7.86,903.16,90.32,812.8399999999999,918.24,UPI,Shipped
ORD0074177,20201104,CUST011957,P00002,SELL00334,2,71.23,0.05,6.77,4.87,142.46,7.12,135.34,146.98,Credit Card,Shipped
ORD0074178,20240323,CUST043890,P00022,SELL01445,3,415.9,0.0,224.59,9.56,1247.7,0.0,1247.7,1481.85,Credit Card,Delivered
ORD0074179,20231106,CUST030768,P00015,SELL00949,2,316.44,0.25,37.97,14.65,632.88,158.22,474.66,527.28,Credit Card,Delivered
ORD0074180,20201206,CUST006794,P00013,SELL00707,2,370.57,0.25,66.7,12.86,741.14,185.28,555.86,635.42,UPI,Delivered
ORD0074181,20240613,CUST027804,P00026,SELL00829,1,529.04,0.0,0.0,11.82,529.04,0.0,529.04,540.86,Debit Card,Delivered
ORD0074182,20240421,CUST038156,P00034,SELL00396,5,276.57,0.0,165.94,9.67,1382.85,0.0,1382.85,1558.46,Amazon Pay,Delivered
ORD0074183,20220618,CUST034882,P00021,SELL00357,2,247.5,0.2,47.52,11.21,495.0,99.0,396.0,454.73,Net Banking,Delivered
ORD0074184,20230112,CUST021842,P00047,SELL01241,2,545.24,0.0,87.24,3.92,1090.48,0.0,1090.48,1181.64,Credit Card,Delivered
ORD0074185,20230611,CUST013429,P00040,SELL01710,1,412.67,0.25,55.71,3.1,412.67,103.17,309.5,368.31,Amazon Pay,Delivered
ORD0074186,20220131,CUST025981,P00041,SELL00197,1,295.83,0.0,14.79,0.91,295.83,0.0,295.83,311.53,Debit Card,Shipped
ORD0074187,20200827,CUST011454,P00045,SELL00891,3,46.29,0.15,9.44,2.24,138.87,20.83,118.04,129.72,Amazon Pay,Delivered
ORD0074188,20230201,CUST025900,P00033,SELL00913,2,472.65,0.1,102.09,0.33,945.3,94.53,850.77,953.19,Debit Card,Delivered
ORD0074189,20241012,CUST045227,P00045,SELL01293,2,183.86,0.2,35.3,7.9,367.72,73.54,294.18,337.38,Credit Card,Delivered
ORD0074190,20200812,CUST010775,P00025,SELL01046,5,162.21,0.0,40.55,4.55,811.05,0.0,811.05,856.15,Net Banking,Shipped
ORD0074191,20201005,CUST017290,P00038,SELL00695,2,335.65,0.25,25.17,2.77,671.3,167.82,503.48,531.42,Debit Card,Shipped
ORD0074192,20231117,CUST019345,P00037,SELL01148,5,196.34,0.2,141.36,9.74,981.7,196.34,785.36,936.46,UPI,Shipped
ORD0074193,20240828,CUST004017,P00031,SELL00675,2,446.01,0.05,152.54,10.55,892.02,44.6,847.42,1010.51,Credit Card,Delivered
ORD0074194,20210304,CUST047290,P00031,SELL01161,5,272.82,0.05,64.79,3.23,1364.1,68.2,1295.9,1363.91,UPI,Shipped
ORD0074195,20210205,CUST035082,P00025,SELL00504,5,599.61,0.0,239.84,7.25,2998.05,0.0,2998.05,3245.14,Credit Card,Delivered
ORD0074196,20200215,CUST037572,P00021,SELL00281,5,157.14,0.05,37.32,9.74,785.7,39.29,746.4100000000001,793.47,UPI,Delivered
ORD0074197,20210528,CUST003941,P00022,SELL00680,2,43.98,0.0,4.4,5.14,87.96,0.0,87.96,97.5,Credit Card,Delivered
ORD0074198,20230414,CUST049725,P00041,SELL00016,3,356.4,0.2,102.64,4.8,1069.2,213.84,855.36,962.8,Net Banking,Shipped
ORD0074199,20221020,CUST046221,P00006,SELL00758,5,573.81,0.05,327.07,2.69,2869.05,143.45,2725.6000000000004,3055.36,Debit Card,Delivered
ORD0074200,20241213,CUST048220,P00022,SELL01963,2,572.95,0.0,91.67,10.27,1145.9,0.0,1145.9,1247.84,Amazon Pay,Delivered
ORD0074201,20240711,CUST014943,P00034,SELL01515,2,558.95,0.0,134.15,10.2,1117.9,0.0,1117.9,1262.25,Cash on Delivery,Delivered
ORD0074202,20241212,CUST000209,P00006,SELL00592,5,166.76,0.2,53.36,7.78,833.8,166.76,667.04,728.18,Debit Card,Shipped
ORD0074203,20231021,CUST044021,P00003,SELL00782,1,321.9,0.05,15.29,11.12,321.9,16.1,305.79999999999995,332.22,Credit Card,Delivered
ORD0074204,20230411,CUST040867,P00016,SELL01874,4,30.2,0.1,8.7,4.66,120.8,12.08,108.72,122.08,Debit Card,Shipped
ORD0074205,20201030,CUST035716,P00039,SELL01226,3,305.21,0.0,45.78,2.66,915.63,0.0,915.63,964.07,UPI,Delivered
ORD0074206,20200531,CUST032718,P00014,SELL01215,5,499.01,0.0,199.6,13.58,2495.05,0.0,2495.05,2708.23,Credit Card,Shipped
ORD0074207,20201216,CUST019941,P00027,SELL01368,1,354.98,0.1,57.51,12.66,354.98,35.5,319.48,389.65,Amazon Pay,Shipped
ORD0074208,20211205,CUST039905,P00030,SELL00615,4,146.07,0.0,46.74,5.09,584.28,0.0,584.28,636.11,UPI,Delivered
ORD0074209,20200401,CUST022156,P00010,SELL00448,4,229.98,0.2,58.87,10.57,919.92,183.98,735.9399999999999,805.38,Amazon Pay,Delivered
ORD0074210,20230330,CUST025538,P00003,SELL00498,3,547.38,0.2,157.65,14.27,1642.14,328.43,1313.71,1485.63,Net Banking,Delivered
ORD0074211,20200415,CUST018758,P00029,SELL00232,1,107.62,0.15,4.57,2.23,107.62,16.14,91.48,98.28,UPI,Delivered
ORD0074212,20220110,CUST010925,P00007,SELL01204,1,385.58,0.0,19.28,13.2,385.58,0.0,385.58,418.06,Debit Card,Returned
